date,state,district,pincode,bio_age_5_17,bio_age_17_,total_updates
2025-08-18,Rajasthan,Jaipur,302020,3,11,14
2025-08-18,Rajasthan,Jaipur,302022,2,6,8
2025-08-18,Rajasthan,Jaipur,302023,0,3,3
2025-08-18,Rajasthan,Jaipur,303003,31,18,49
2025-08-18,Rajasthan,Jaipur,303004,3,3,6
2025-08-18,Rajasthan,Jaipur,303005,5,9,14
2025-08-18,Rajasthan,Jaipur,303006,3,11,14
2025-08-18,Rajasthan,Jaipur,303104,6,30,36
2025-08-18,Rajasthan,Jaipur,303105,12,10,22
2025-08-18,Rajasthan,Jaipur,303108,42,30,72
2025-08-18,Rajasthan,Jaipur,303305,9,10,19
2025-08-18,Rajasthan,Jaipur,303348,7,16,23
2025-08-18,Rajasthan,Jaipur,303702,7,16,23
2025-08-18,Rajasthan,Jaipur,303807,2,4,6
2025-08-19,Rajasthan,Jaipur,302005,0,1,1
2025-08-19,Rajasthan,Jaipur,302022,3,11,14
2025-08-19,Rajasthan,Jaipur,302031,24,30,54
2025-08-19,Rajasthan,Jaipur,302032,3,2,5
2025-08-19,Rajasthan,Jaipur,302039,4,24,28
2025-08-19,Rajasthan,Jaipur,303002,8,14,22
2025-08-19,Rajasthan,Jaipur,303007,11,17,28
2025-08-19,Rajasthan,Jaipur,303103,19,31,50
2025-08-19,Rajasthan,Jaipur,303328,6,26,32
2025-08-19,Rajasthan,Jaipur,303601,0,9,9
2025-08-19,Rajasthan,Jaipur,303603,7,19,26
2025-08-19,Rajasthan,Jaipur,303706,5,7,12
2025-08-19,Rajasthan,Jaipur,303712,12,19,31
2025-08-19,Rajasthan,Jaipur,303801,6,10,16
2025-08-19,Rajasthan,Jaipur,303804,6,16,22
2025-08-19,Rajasthan,Jaipur,303901,20,33,53
2025-08-19,Rajasthan,Jaipur,303905,3,15,18
2025-08-28,Rajasthan,Jaipur,302002,14,31,45
2025-08-28,Rajasthan,Jaipur,302011,0,6,6
2025-08-28,Rajasthan,Jaipur,302017,7,24,31
2025-08-28,Rajasthan,Jaipur,302018,3,8,11
2025-08-28,Rajasthan,Jaipur,302023,1,2,3
2025-08-28,Rajasthan,Jaipur,302024,0,1,1
2025-08-28,Rajasthan,Jaipur,302028,9,4,13
2025-08-28,Rajasthan,Jaipur,302032,0,3,3
2025-08-28,Rajasthan,Jaipur,303008,14,14,28
2025-08-28,Rajasthan,Jaipur,303012,16,5,21
2025-08-28,Rajasthan,Jaipur,303110,10,12,22
2025-08-28,Rajasthan,Jaipur,303119,6,18,24
2025-08-28,Rajasthan,Jaipur,303803,4,8,12
2025-08-28,Rajasthan,Jaipur,303805,6,12,18
2025-08-28,Rajasthan,Jaipur,303806,10,15,25
2025-08-28,Rajasthan,Jaipur,303807,4,6,10
2025-08-28,Rajasthan,Jaipur,303908,8,8,16
2025-08-15,Rajasthan,Jaipur,302003,3,2,5
2025-08-15,Rajasthan,Jaipur,302006,1,0,1
2025-08-15,Rajasthan,Jaipur,302012,8,10,18
2025-08-15,Rajasthan,Jaipur,302026,2,8,10
2025-08-15,Rajasthan,Jaipur,303005,3,0,3
2025-08-14,Rajasthan,Jaipur,302021,8,19,27
2025-08-14,Rajasthan,Jaipur,302029,16,29,45
2025-08-14,Rajasthan,Jaipur,302033,1,16,17
2025-08-14,Rajasthan,Jaipur,303119,6,10,16
2025-08-14,Rajasthan,Jaipur,303338,8,10,18
2025-08-14,Rajasthan,Jaipur,303348,5,14,19
2025-08-14,Rajasthan,Jaipur,303603,8,15,23
2025-08-14,Rajasthan,Jaipur,303702,5,13,18
2025-08-14,Rajasthan,Jaipur,303704,2,4,6
2025-08-14,Rajasthan,Jaipur,303806,8,15,23
2025-08-14,Rajasthan,Jaipur,303908,11,13,24
2025-08-17,Rajasthan,Jaipur,302001,6,6,12
2025-08-17,Rajasthan,Jaipur,302002,3,5,8
2025-08-17,Rajasthan,Jaipur,302018,2,3,5
2025-08-17,Rajasthan,Jaipur,303007,0,1,1
2025-08-17,Rajasthan,Jaipur,303106,0,1,1
2025-08-17,Rajasthan,Jaipur,303107,1,0,1
2025-08-17,Rajasthan,Jaipur,303119,0,1,1
2025-08-17,Rajasthan,Jaipur,303120,0,1,1
2025-08-17,Rajasthan,Jaipur,303305,3,0,3
2025-08-16,Rajasthan,Jaipur,302002,3,9,12
2025-08-16,Rajasthan,Jaipur,302013,16,8,24
2025-08-16,Rajasthan,Jaipur,302015,6,2,8
2025-08-16,Rajasthan,Jaipur,302020,9,3,12
2025-08-16,Rajasthan,Jaipur,302028,2,10,12
2025-08-16,Rajasthan,Jaipur,302032,0,3,3
2025-08-16,Rajasthan,Jaipur,303103,8,10,18
2025-08-16,Rajasthan,Jaipur,303119,1,1,2
2025-08-16,Rajasthan,Jaipur,303120,6,7,13
2025-08-16,Rajasthan,Jaipur,303338,2,5,7
2025-08-16,Rajasthan,Jaipur,303507,1,0,1
2025-08-16,Rajasthan,Jaipur,303602,0,3,3
2025-08-16,Rajasthan,Jaipur,303702,6,3,9
2025-08-16,Rajasthan,Jaipur,303803,3,3,6
2025-08-16,Rajasthan,Jaipur,303807,3,2,5
2025-08-16,Rajasthan,Jaipur,303908,2,2,4
2025-08-07,Rajasthan,Jaipur,302001,10,26,36
2025-08-07,Rajasthan,Jaipur,302022,1,7,8
2025-08-07,Rajasthan,Jaipur,302031,11,28,39
2025-08-07,Rajasthan,Jaipur,302037,1,1,2
2025-08-07,Rajasthan,Jaipur,303001,5,26,31
2025-08-07,Rajasthan,Jaipur,303109,8,11,19
2025-08-07,Rajasthan,Jaipur,303301,18,26,44
2025-08-07,Rajasthan,Jaipur,303305,6,12,18
2025-08-07,Rajasthan,Jaipur,303328,6,15,21
2025-08-07,Rajasthan,Jaipur,303601,1,6,7
2025-08-07,Rajasthan,Jaipur,303801,8,6,14
2025-08-07,Rajasthan,Jaipur,303806,11,10,21
2025-07-31,Rajasthan,Jaipur,302013,7,11,18
2025-07-31,Rajasthan,Jaipur,302017,11,21,32
2025-07-31,Rajasthan,Jaipur,302022,1,3,4
2025-07-31,Rajasthan,Jaipur,302027,6,3,9
2025-07-31,Rajasthan,Jaipur,302029,10,23,33
2025-07-31,Rajasthan,Jaipur,302039,12,17,29
2025-07-31,Rajasthan,Jaipur,303003,1,3,4
2025-07-31,Rajasthan,Jaipur,303007,0,8,8
2025-07-31,Rajasthan,Jaipur,303010,0,1,1
2025-07-31,Rajasthan,Jaipur,303102,16,15,31
2025-07-31,Rajasthan,Jaipur,303105,11,7,18
2025-07-31,Rajasthan,Jaipur,303110,9,2,11
2025-07-31,Rajasthan,Jaipur,303301,2,3,5
2025-07-31,Rajasthan,Jaipur,303302,10,7,17
2025-07-31,Rajasthan,Jaipur,303603,12,7,19
2025-07-31,Rajasthan,Jaipur,303702,5,2,7
2025-07-31,Rajasthan,Jaipur,303804,5,3,8
2025-07-31,Rajasthan,Jaipur,303806,2,4,6
2025-07-31,Rajasthan,Jaipur,303901,4,7,11
2025-08-20,Rajasthan,Jaipur,302002,19,49,68
2025-08-20,Rajasthan,Jaipur,302018,3,16,19
2025-08-20,Rajasthan,Jaipur,302020,18,25,43
2025-08-20,Rajasthan,Jaipur,302037,3,3,6
2025-08-20,Rajasthan,Jaipur,303004,2,2,4
2025-08-20,Rajasthan,Jaipur,303008,9,9,18
2025-08-20,Rajasthan,Jaipur,303109,10,17,27
2025-08-20,Rajasthan,Jaipur,303338,4,12,16
2025-08-20,Rajasthan,Jaipur,303507,2,2,4
2025-08-20,Rajasthan,Jaipur,303603,7,18,25
2025-08-20,Rajasthan,Jaipur,303604,7,15,22
2025-08-20,Rajasthan,Jaipur,303706,7,8,15
2025-08-20,Rajasthan,Jaipur,303903,7,3,10
2025-08-20,Rajasthan,Jaipur,303904,9,12,21
2025-08-29,Rajasthan,Jaipur,302004,5,17,22
2025-08-29,Rajasthan,Jaipur,302006,8,16,24
2025-08-29,Rajasthan,Jaipur,302017,15,30,45
2025-08-29,Rajasthan,Jaipur,302028,16,14,30
2025-08-29,Rajasthan,Jaipur,303004,0,6,6
2025-08-29,Rajasthan,Jaipur,303005,3,10,13
2025-08-29,Rajasthan,Jaipur,303007,10,13,23
2025-08-29,Rajasthan,Jaipur,303105,14,12,26
2025-08-29,Rajasthan,Jaipur,303107,5,11,16
2025-08-29,Rajasthan,Jaipur,303302,9,11,20
2025-08-29,Rajasthan,Jaipur,303706,10,7,17
2025-08-29,Rajasthan,Jaipur,303803,2,6,8
2025-08-29,Rajasthan,Jaipur,303807,2,4,6
2025-09-02,Rajasthan,Jaipur,302001,14,20,34
2025-09-02,Rajasthan,Jaipur,302003,29,28,57
2025-09-02,Rajasthan,Jaipur,302023,0,3,3
2025-09-02,Rajasthan,Jaipur,302027,9,6,15
2025-09-02,Rajasthan,Jaipur,302028,6,20,26
2025-09-02,Rajasthan,Jaipur,303002,6,6,12
2025-09-02,Rajasthan,Jaipur,303106,26,10,36
2025-09-02,Rajasthan,Jaipur,303110,8,5,13
2025-09-02,Rajasthan,Jaipur,303119,3,9,12
2025-09-02,Rajasthan,Jaipur,303328,34,23,57
2025-09-02,Rajasthan,Jaipur,303601,1,2,3
2025-09-02,Rajasthan,Jaipur,303803,18,7,25
2025-09-02,Rajasthan,Jaipur,303804,22,8,30
2025-09-02,Rajasthan,Jaipur,303905,7,4,11
2025-08-30,Rajasthan,Jaipur,302001,13,9,22
2025-08-30,Rajasthan,Jaipur,302012,64,88,152
2025-08-30,Rajasthan,Jaipur,302017,24,28,52
2025-08-30,Rajasthan,Jaipur,302022,3,6,9
2025-08-30,Rajasthan,Jaipur,302032,1,3,4
2025-08-30,Rajasthan,Jaipur,302034,4,7,11
2025-08-30,Rajasthan,Jaipur,303006,0,3,3
2025-08-30,Rajasthan,Jaipur,303009,4,5,9
2025-08-30,Rajasthan,Jaipur,303105,9,13,22
2025-08-30,Rajasthan,Jaipur,303106,10,11,21
2025-08-30,Rajasthan,Jaipur,303348,13,15,28
2025-08-30,Rajasthan,Jaipur,303604,8,17,25
2025-08-30,Rajasthan,Jaipur,303702,6,16,22
2025-08-30,Rajasthan,Jaipur,303712,9,3,12
2025-08-30,Rajasthan,Jaipur,303804,3,13,16
2025-08-31,Rajasthan,Jaipur,302011,0,1,1
2025-08-31,Rajasthan,Jaipur,302012,2,6,8
2025-08-31,Rajasthan,Jaipur,302015,2,1,3
2025-08-31,Rajasthan,Jaipur,302017,4,6,10
2025-08-31,Rajasthan,Jaipur,302022,0,4,4
2025-08-31,Rajasthan,Jaipur,303104,1,2,3
2025-08-31,Rajasthan,Jaipur,303905,1,2,3
2025-09-07,Rajasthan,Jaipur,302004,1,1,2
2025-09-07,Rajasthan,Jaipur,302018,4,1,5
2025-09-07,Rajasthan,Jaipur,302019,2,9,11
2025-09-07,Rajasthan,Jaipur,302020,6,5,11
2025-09-07,Rajasthan,Jaipur,303305,4,1,5
2025-09-07,Rajasthan,Jaipur,303901,0,2,2
2025-09-08,Rajasthan,Jaipur,302002,55,25,80
2025-09-08,Rajasthan,Jaipur,302004,37,20,57
2025-09-08,Rajasthan,Jaipur,302015,20,17,37
2025-09-08,Rajasthan,Jaipur,302016,65,35,100
2025-09-08,Rajasthan,Jaipur,302017,32,38,70
2025-09-08,Rajasthan,Jaipur,302020,20,38,58
2025-09-08,Rajasthan,Jaipur,302027,39,16,55
2025-09-08,Rajasthan,Jaipur,303001,69,12,81
2025-09-08,Rajasthan,Jaipur,303002,55,16,71
2025-09-08,Rajasthan,Jaipur,303007,54,12,66
2025-09-08,Rajasthan,Jaipur,303104,48,8,56
2025-09-08,Rajasthan,Jaipur,303109,52,16,68
2025-09-08,Rajasthan,Jaipur,303301,72,13,85
2025-09-08,Rajasthan,Jaipur,303603,101,21,122
2025-09-08,Rajasthan,Jaipur,303706,18,5,23
2025-09-08,Rajasthan,Jaipur,303901,53,21,74
2025-09-08,Rajasthan,Jaipur,303908,30,9,39
2025-09-06,Rajasthan,Jaipur,302011,4,4,8
2025-09-06,Rajasthan,Jaipur,302024,0,2,2
2025-09-06,Rajasthan,Jaipur,302027,33,10,43
2025-09-06,Rajasthan,Jaipur,303003,18,6,24
2025-09-06,Rajasthan,Jaipur,303110,13,7,20
2025-09-06,Rajasthan,Jaipur,303123,1,0,1
2025-09-06,Rajasthan,Jaipur,303601,5,2,7
2025-09-06,Rajasthan,Jaipur,303701,11,8,19
2025-09-06,Rajasthan,Jaipur,303801,27,17,44
2025-09-06,Rajasthan,Jaipur,303806,25,9,34
2025-09-06,Rajasthan,Jaipur,303807,16,4,20
2025-08-21,Rajasthan,Jaipur,302004,15,30,45
2025-08-21,Rajasthan,Jaipur,302005,1,1,2
2025-08-21,Rajasthan,Jaipur,302013,12,16,28
2025-08-21,Rajasthan,Jaipur,302018,4,11,15
2025-08-21,Rajasthan,Jaipur,302019,5,17,22
2025-08-21,Rajasthan,Jaipur,302023,0,2,2
2025-08-21,Rajasthan,Jaipur,302034,9,7,16
2025-08-21,Rajasthan,Jaipur,302039,6,12,18
2025-08-21,Rajasthan,Jaipur,303001,12,22,34
2025-08-21,Rajasthan,Jaipur,303003,23,12,35
2025-08-21,Rajasthan,Jaipur,303004,5,0,5
2025-08-21,Rajasthan,Jaipur,303012,5,19,24
2025-08-21,Rajasthan,Jaipur,303102,6,16,22
2025-08-21,Rajasthan,Jaipur,303302,10,9,19
2025-08-21,Rajasthan,Jaipur,303305,5,13,18
2025-08-21,Rajasthan,Jaipur,303602,4,5,9
2025-08-21,Rajasthan,Jaipur,303706,0,15,15
2025-08-22,Rajasthan,Jaipur,302004,11,17,28
2025-08-22,Rajasthan,Jaipur,302005,0,2,2
2025-08-22,Rajasthan,Jaipur,302012,27,69,96
2025-08-22,Rajasthan,Jaipur,302020,11,24,35
2025-08-22,Rajasthan,Jaipur,302024,0,2,2
2025-08-22,Rajasthan,Jaipur,302028,6,14,20
2025-08-22,Rajasthan,Jaipur,302031,18,18,36
2025-08-22,Rajasthan,Jaipur,302037,2,5,7
2025-08-22,Rajasthan,Jaipur,302039,7,15,22
2025-08-22,Rajasthan,Jaipur,303001,7,24,31
2025-08-22,Rajasthan,Jaipur,303007,17,9,26
2025-08-22,Rajasthan,Jaipur,303102,14,15,29
2025-08-22,Rajasthan,Jaipur,303105,16,8,24
2025-08-22,Rajasthan,Jaipur,303107,10,11,21
2025-08-22,Rajasthan,Jaipur,303110,17,10,27
2025-08-22,Rajasthan,Jaipur,303507,4,5,9
2025-08-22,Rajasthan,Jaipur,303602,1,12,13
2025-08-22,Rajasthan,Jaipur,303603,17,16,33
2025-08-22,Rajasthan,Jaipur,303704,1,3,4
2025-08-22,Rajasthan,Jaipur,303706,2,5,7
2025-08-22,Rajasthan,Jaipur,303803,6,6,12
2025-08-22,Rajasthan,Jaipur,303805,6,6,12
2025-08-22,Rajasthan,Jaipur,303903,6,5,11
2025-08-24,Rajasthan,Jaipur,302015,3,3,6
2025-08-24,Rajasthan,Jaipur,302016,0,5,5
2025-08-24,Rajasthan,Jaipur,302021,0,1,1
2025-08-24,Rajasthan,Jaipur,302023,0,1,1
2025-08-24,Rajasthan,Jaipur,302033,5,4,9
2025-08-24,Rajasthan,Jaipur,303002,0,1,1
2025-08-24,Rajasthan,Jaipur,303105,0,1,1
2025-08-24,Rajasthan,Jaipur,303107,0,1,1
2025-08-24,Rajasthan,Jaipur,303108,1,3,4
2025-08-24,Rajasthan,Jaipur,303328,0,1,1
2025-08-24,Rajasthan,Jaipur,303604,1,0,1
2025-08-24,Rajasthan,Jaipur,303706,0,1,1
2025-08-24,Rajasthan,Jaipur,303901,2,0,2
2025-08-23,Rajasthan,Jaipur,302003,14,17,31
2025-08-23,Rajasthan,Jaipur,302004,9,9,18
2025-08-23,Rajasthan,Jaipur,302006,6,21,27
2025-08-23,Rajasthan,Jaipur,302013,7,13,20
2025-08-23,Rajasthan,Jaipur,302015,5,6,11
2025-08-23,Rajasthan,Jaipur,302020,10,9,19
2025-08-23,Rajasthan,Jaipur,302028,0,10,10
2025-08-23,Rajasthan,Jaipur,303102,5,5,10
2025-08-23,Rajasthan,Jaipur,303107,9,5,14
2025-08-23,Rajasthan,Jaipur,303119,3,7,10
2025-08-23,Rajasthan,Jaipur,303328,2,4,6
2025-08-23,Rajasthan,Jaipur,303338,2,6,8
2025-08-23,Rajasthan,Jaipur,303803,2,3,5
2025-08-23,Rajasthan,Jaipur,303806,3,3,6
2025-08-23,Rajasthan,Jaipur,303901,8,5,13
2025-09-01,Rajasthan,Jaipur,302002,22,68,90
2025-09-01,Rajasthan,Jaipur,302013,15,17,32
2025-09-01,Rajasthan,Jaipur,302020,15,18,33
2025-09-01,Rajasthan,Jaipur,302021,10,24,34
2025-09-01,Rajasthan,Jaipur,302025,0,1,1
2025-09-01,Rajasthan,Jaipur,302028,25,22,47
2025-09-01,Rajasthan,Jaipur,302029,23,39,62
2025-09-01,Rajasthan,Jaipur,303001,16,17,33
2025-09-01,Rajasthan,Jaipur,303003,12,17,29
2025-09-01,Rajasthan,Jaipur,303005,0,7,7
2025-09-01,Rajasthan,Jaipur,303119,13,10,23
2025-09-01,Rajasthan,Jaipur,303120,33,14,47
2025-09-01,Rajasthan,Jaipur,303121,0,1,1
2025-09-01,Rajasthan,Jaipur,303302,4,4,8
2025-09-01,Rajasthan,Jaipur,303305,18,19,37
2025-09-01,Rajasthan,Jaipur,303338,4,10,14
2025-09-01,Rajasthan,Jaipur,303603,15,17,32
2025-09-01,Rajasthan,Jaipur,303702,4,9,13
2025-09-01,Rajasthan,Jaipur,303704,4,5,9
2025-09-01,Rajasthan,Jaipur,303901,33,18,51
2025-09-01,Rajasthan,Jaipur,303903,14,10,24
2025-09-03,Rajasthan,Jaipur,302020,15,16,31
2025-09-03,Rajasthan,Jaipur,302022,6,10,16
2025-09-03,Rajasthan,Jaipur,302024,0,3,3
2025-09-03,Rajasthan,Jaipur,302028,1,5,6
2025-09-03,Rajasthan,Jaipur,303002,6,4,10
2025-09-03,Rajasthan,Jaipur,303008,35,5,40
2025-09-03,Rajasthan,Jaipur,303102,19,11,30
2025-09-03,Rajasthan,Jaipur,303103,45,39,84
2025-09-03,Rajasthan,Jaipur,303107,32,6,38
2025-09-03,Rajasthan,Jaipur,303109,19,12,31
2025-09-03,Rajasthan,Jaipur,303601,11,6,17
2025-09-03,Rajasthan,Jaipur,303604,33,20,53
2025-09-03,Rajasthan,Jaipur,303712,51,12,63
2025-09-03,Rajasthan,Jaipur,303802,6,4,10
2025-09-03,Rajasthan,Jaipur,303806,20,6,26
2025-09-05,Rajasthan,Jaipur,302006,25,14,39
2025-09-05,Rajasthan,Jaipur,302015,7,9,16
2025-09-05,Rajasthan,Jaipur,302017,10,14,24
2025-09-05,Rajasthan,Jaipur,302018,7,6,13
2025-09-05,Rajasthan,Jaipur,302020,16,14,30
2025-09-05,Rajasthan,Jaipur,302024,1,3,4
2025-09-05,Rajasthan,Jaipur,303004,7,0,7
2025-09-05,Rajasthan,Jaipur,303108,9,4,13
2025-09-05,Rajasthan,Jaipur,303109,0,1,1
2025-09-05,Rajasthan,Jaipur,303338,2,1,3
2025-09-05,Rajasthan,Jaipur,303603,2,4,6
2025-09-04,Rajasthan,Jaipur,302001,21,9,30
2025-09-04,Rajasthan,Jaipur,302018,9,7,16
2025-09-04,Rajasthan,Jaipur,302023,0,4,4
2025-09-04,Rajasthan,Jaipur,303012,20,5,25
2025-09-04,Rajasthan,Jaipur,303901,62,15,77
2025-09-04,Rajasthan,Jaipur,303905,36,20,56
2025-09-04,Rajasthan,Jaipur,303908,10,5,15
2025-07-01,Rajasthan,Jaipur,302016,24,40,64
2025-07-01,Rajasthan,Jaipur,302019,5,22,27
2025-07-01,Rajasthan,Jaipur,302020,6,37,43
2025-07-01,Rajasthan,Jaipur,302021,20,29,49
2025-07-01,Rajasthan,Jaipur,302033,10,21,31
2025-07-01,Rajasthan,Jaipur,302034,2,14,16
2025-07-01,Rajasthan,Jaipur,303001,15,10,25
2025-07-01,Rajasthan,Jaipur,303102,6,4,10
2025-07-01,Rajasthan,Jaipur,303108,17,14,31
2025-07-01,Rajasthan,Jaipur,303120,14,13,27
2025-07-01,Rajasthan,Jaipur,303328,24,41,65
2025-07-01,Rajasthan,Jaipur,303348,12,7,19
2025-07-01,Rajasthan,Jaipur,303601,3,5,8
2025-07-01,Rajasthan,Jaipur,303602,6,13,19
2025-07-01,Rajasthan,Jaipur,303802,5,3,8
2025-07-01,Rajasthan,Jaipur,303805,7,2,9
2025-07-01,Rajasthan,Jaipur,303807,2,5,7
2025-07-01,Rajasthan,Jaipur,303901,19,19,38
2025-07-02,Rajasthan,Jaipur,302001,14,30,44
2025-07-02,Rajasthan,Jaipur,302002,22,52,74
2025-07-02,Rajasthan,Jaipur,302005,3,1,4
2025-07-02,Rajasthan,Jaipur,302018,6,12,18
2025-07-02,Rajasthan,Jaipur,302019,2,23,25
2025-07-02,Rajasthan,Jaipur,302024,0,3,3
2025-07-02,Rajasthan,Jaipur,303004,4,1,5
2025-07-02,Rajasthan,Jaipur,303008,7,9,16
2025-07-02,Rajasthan,Jaipur,303104,2,11,13
2025-07-02,Rajasthan,Jaipur,303107,15,15,30
2025-07-02,Rajasthan,Jaipur,303110,8,9,17
2025-07-02,Rajasthan,Jaipur,303704,3,4,7
2025-07-02,Rajasthan,Jaipur,303806,5,8,13
2025-07-02,Rajasthan,Jaipur,303908,6,12,18
2025-06-28,Rajasthan,Jaipur,302005,0,2,2
2025-06-28,Rajasthan,Jaipur,302012,42,102,144
2025-06-28,Rajasthan,Jaipur,302024,0,2,2
2025-06-28,Rajasthan,Jaipur,302026,1,8,9
2025-06-28,Rajasthan,Jaipur,302028,7,4,11
2025-06-28,Rajasthan,Jaipur,302032,1,9,10
2025-06-28,Rajasthan,Jaipur,303001,8,10,18
2025-06-28,Rajasthan,Jaipur,303007,5,2,7
2025-06-28,Rajasthan,Jaipur,303108,6,5,11
2025-06-28,Rajasthan,Jaipur,303119,5,6,11
2025-06-28,Rajasthan,Jaipur,303121,1,0,1
2025-06-28,Rajasthan,Jaipur,303301,6,18,24
2025-06-28,Rajasthan,Jaipur,303804,2,0,2
2025-06-28,Rajasthan,Jaipur,303807,0,1,1
2025-06-28,Rajasthan,Jaipur,303905,6,9,15
2025-06-27,Rajasthan,Jaipur,302016,25,37,62
2025-06-27,Rajasthan,Jaipur,302020,13,21,34
2025-06-27,Rajasthan,Jaipur,302023,0,1,1
2025-06-27,Rajasthan,Jaipur,302024,0,2,2
2025-06-27,Rajasthan,Jaipur,302032,1,1,2
2025-06-27,Rajasthan,Jaipur,302034,3,7,10
2025-06-27,Rajasthan,Jaipur,303004,2,4,6
2025-06-27,Rajasthan,Jaipur,303006,12,5,17
2025-06-27,Rajasthan,Jaipur,303009,3,5,8
2025-06-27,Rajasthan,Jaipur,303102,18,9,27
2025-06-27,Rajasthan,Jaipur,303119,10,10,20
2025-06-27,Rajasthan,Jaipur,303301,6,15,21
2025-06-27,Rajasthan,Jaipur,303328,9,26,35
2025-06-27,Rajasthan,Jaipur,303348,10,8,18
2025-06-27,Rajasthan,Jaipur,303507,3,1,4
2025-06-27,Rajasthan,Jaipur,303601,4,5,9
2025-06-27,Rajasthan,Jaipur,303602,3,6,9
2025-06-27,Rajasthan,Jaipur,303702,16,12,28
2025-06-27,Rajasthan,Jaipur,303712,6,13,19
2025-06-27,Rajasthan,Jaipur,303801,7,11,18
2025-06-27,Rajasthan,Jaipur,303804,5,13,18
2025-06-27,Rajasthan,Jaipur,303806,8,10,18
2025-06-27,Rajasthan,Jaipur,303807,8,6,14
2025-06-27,Rajasthan,Jaipur,303903,4,3,7
2025-06-27,Rajasthan,Jaipur,303904,3,3,6
2025-06-27,Rajasthan,Jaipur,303908,7,9,16
2025-07-03,Rajasthan,Jaipur,302002,13,35,48
2025-07-03,Rajasthan,Jaipur,302003,14,16,30
2025-07-03,Rajasthan,Jaipur,302011,3,2,5
2025-07-03,Rajasthan,Jaipur,302012,28,51,79
2025-07-03,Rajasthan,Jaipur,302015,2,15,17
2025-07-03,Rajasthan,Jaipur,302020,13,34,47
2025-07-03,Rajasthan,Jaipur,302026,6,16,22
2025-07-03,Rajasthan,Jaipur,302033,5,17,22
2025-07-03,Rajasthan,Jaipur,302034,3,4,7
2025-07-03,Rajasthan,Jaipur,302039,5,20,25
2025-07-03,Rajasthan,Jaipur,303001,10,22,32
2025-07-03,Rajasthan,Jaipur,303003,16,9,25
2025-07-03,Rajasthan,Jaipur,303004,3,4,7
2025-07-03,Rajasthan,Jaipur,303104,5,14,19
2025-07-03,Rajasthan,Jaipur,303107,12,12,24
2025-07-03,Rajasthan,Jaipur,303110,8,4,12
2025-07-03,Rajasthan,Jaipur,303119,31,17,48
2025-07-03,Rajasthan,Jaipur,303301,13,15,28
2025-07-03,Rajasthan,Jaipur,303507,3,3,6
2025-07-03,Rajasthan,Jaipur,303602,8,10,18
2025-07-03,Rajasthan,Jaipur,303701,6,12,18
2025-07-03,Rajasthan,Jaipur,303803,3,7,10
2025-07-03,Rajasthan,Jaipur,303806,3,4,7
2025-07-03,Rajasthan,Jaipur,303904,8,8,16
2025-07-03,Rajasthan,Jaipur,303905,3,8,11
2025-06-30,Rajasthan,Jaipur,302003,16,26,42
2025-06-30,Rajasthan,Jaipur,302013,13,24,37
2025-06-30,Rajasthan,Jaipur,302022,2,4,6
2025-06-30,Rajasthan,Jaipur,302026,9,11,20
2025-06-30,Rajasthan,Jaipur,302028,27,26,53
2025-06-30,Rajasthan,Jaipur,302029,25,51,76
2025-06-30,Rajasthan,Jaipur,302031,24,17,41
2025-06-30,Rajasthan,Jaipur,302037,0,2,2
2025-06-30,Rajasthan,Jaipur,303003,10,13,23
2025-06-30,Rajasthan,Jaipur,303004,5,10,15
2025-06-30,Rajasthan,Jaipur,303109,29,16,45
2025-06-30,Rajasthan,Jaipur,303301,16,18,34
2025-06-30,Rajasthan,Jaipur,303328,1,5,6
2025-06-30,Rajasthan,Jaipur,303348,10,6,16
2025-06-30,Rajasthan,Jaipur,303604,28,27,55
2025-06-30,Rajasthan,Jaipur,303806,12,7,19
2025-06-30,Rajasthan,Jaipur,303908,14,11,25
2025-06-29,Rajasthan,Jaipur,302004,3,7,10
2025-06-29,Rajasthan,Jaipur,302013,1,0,1
2025-06-29,Rajasthan,Jaipur,303108,0,3,3
2025-06-29,Rajasthan,Jaipur,303301,18,8,26
2025-06-29,Rajasthan,Jaipur,303908,0,4,4
2025-07-06,Rajasthan,Jaipur,302001,7,0,7
2025-07-06,Rajasthan,Jaipur,302005,0,2,2
2025-07-06,Rajasthan,Jaipur,303103,0,1,1
2025-07-06,Rajasthan,Jaipur,303119,0,1,1
2025-07-06,Rajasthan,Jaipur,303328,0,1,1
2025-07-06,Rajasthan,Jaipur,303706,2,0,2
2025-07-07,Rajasthan,Jaipur,302004,5,17,22
2025-07-07,Rajasthan,Jaipur,302013,10,16,26
2025-07-07,Rajasthan,Jaipur,302019,6,18,24
2025-07-07,Rajasthan,Jaipur,302024,0,4,4
2025-07-07,Rajasthan,Jaipur,302026,5,18,23
2025-07-07,Rajasthan,Jaipur,302027,9,21,30
2025-07-07,Rajasthan,Jaipur,302029,18,36,54
2025-07-07,Rajasthan,Jaipur,302031,13,14,27
2025-07-07,Rajasthan,Jaipur,303005,3,14,17
2025-07-07,Rajasthan,Jaipur,303006,11,8,19
2025-07-07,Rajasthan,Jaipur,303104,15,18,33
2025-07-07,Rajasthan,Jaipur,303105,13,22,35
2025-07-07,Rajasthan,Jaipur,303106,18,16,34
2025-07-07,Rajasthan,Jaipur,303119,28,20,48
2025-07-07,Rajasthan,Jaipur,303123,0,2,2
2025-07-07,Rajasthan,Jaipur,303328,13,26,39
